PK,Product,Quantity,yymm
1340,B934,0,202011
1341,B935,0,202011
1342,B936,0,202011
1343,B937,0,202011
1344,B938,0,202011
1345,B939,0,202011
1346,B940,0,202011
1347,B941,0,202011
1348,B942,0,202011
1349,B943,0,202011
1350,B944,0,202011
1351,B945,0,202011
1352,B946,125,202011
1353,B950,0,202011
1354,B952,0,202011
1355,B953,0,202011
1356,B954,0,202011
1357,B956,0,202011
1358,B957,0,202011
1359,B960,0,202011
1360,B961,0,202011
1361,B962,0,202011
1362,B963,328,202011
1363,B964,28,202011
1364,B965,30,202011
1365,B966,81,202011
1366,B967,73,202011
1367,B968,0,202011
1368,B969,0,202011
1369,B970,0,202011
1370,B971,0,202011
1371,B972,0,202011
1372,B973,0,202011
1373,B974,0,202011
1374,B975,0,202011
1375,B976,0,202011
1376,B977,0,202011
1377,B979,0,202011
1378,B980,0,202011
1379,B981,0,202011
1380,B982,0,202011
1381,B983,1475,202011
1382,B984,0,202011
1383,B985,0,202011
1384,B986,0,202011
1385,B987,117,202011
1386,B988,169,202011
1387,B989,102,202011
1388,B990,0,202011
1389,B992,0,202011
1390,B993,24,202011
1391,B994,232,202011
1392,B995,0,202011
1393,B996,0,202011
1394,B997,0,202011
1395,B998,0,202011
1396,B999,0,202011
1397,B1000,0,202011
1398,B1002,0,202011
1399,B1003,0,202011
1400,B1004,0,202011
1401,B1005,194,202011
1402,B1006,0,202011
1403,B1007,543,202011
1404,B1008,0,202011
1405,B1009,0,202011
1406,B1010,0,202011
1407,B1011,0,202011
1408,B1012,357,202011
1409,B1013,0,202011
1410,B1014,2697,202011
1411,B1015,0,202011
1412,B1016,0,202011
1413,B1017,0,202011
1414,B1018,647,202011
1415,B1019,0,202011
1416,B1020,0,202011
1417,B1021,0,202011
1418,B1022,0,202011
1419,B1023,0,202011
1420,B1024,0,202011
1421,B1025,0,202011
1422,B1026,0,202011
1423,B1027,0,202011
1424,B1028,0,202011
1425,B1029,0,202011
1426,B1030,0,202011
1427,B1031,0,202011
1428,B1032,0,202011
1429,B1033,1549,202011
1430,B1034,0,202011
1431,B1035,0,202011
1432,B1036,0,202011
1433,B1037,0,202011
1434,B1038,0,202011
1435,B1039,0,202011
1436,B1040,0,202011
1437,B1041,0,202011
1438,B1042,0,202011
1439,B1043,0,202011
1440,B1044,0,202011
1441,B1045,0,202011
1442,B1046,0,202011
1443,B1047,0,202011
1444,B1048,0,202011
1445,B1049,0,202011
1446,B1050,0,202011
1447,B1051,0,202011
1448,B1052,0,202011
1449,B1053,0,202011
1450,B1054,0,202011
1451,B1055,0,202011
1452,B1056,0,202011
1453,B3,0,202012
1454,B4,0,202012
1455,B5,0,202012
1456,B6,0,202012
1457,B7,0,202012
1458,B8,0,202012
1459,B9,0,202012
1460,B10,0,202012
1461,B11,0,202012
1462,B12,0,202012
1463,B13,0,202012
1464,B14,0,202012
1465,B15,0,202012
1466,B16,0,202012
1467,B17,0,202012
1468,B18,0,202012
1469,B19,0,202012
1470,B20,0,202012
1471,B25,0,202012
1472,B27,0,202012
1473,B30,0,202012
1474,B54,48,202012
1475,B60,87,202012
1476,B63,497,202012
1477,B64,115,202012
1478,B65,34,202012
1479,B66,13,202012
1480,B67,0,202012
1481,B69,30,202012
1482,B70,100,202012
1483,B71,30,202012
1484,B72,52,202012
1485,B73,140,202012
1486,B74,0,202012
1487,B75,4,202012
1488,B76,0,202012
1489,B77,303,202012
1490,B78,0,202012
1491,B81,0,202012
1492,B83,5,202012
1493,B85,138,202012
1494,B86,0,202012
1495,B88,0,202012
1496,B89,0,202012
1497,B90,0,202012
1498,B91,0,202012
1499,B92,0,202012
1500,B93,0,202012
1501,B94,306,202012
1502,B95,0,202012
1503,B96,0,202012
1504,B97,101,202012
1505,B98,1399,202012
1506,B99,380,202012
1507,B100,0,202012
1508,B101,0,202012
1509,B102,0,202012
1510,B103,140,202012
1511,B104,0,202012
1512,B105,0,202012
1513,B106,23,202012
1514,B107,0,202012
1515,B108,0,202012
1516,B113,0,202012
1517,B114,158,202012
1518,B115,0,202012
1519,B116,0,202012
1520,B117,0,202012
1521,B118,0,202012
1522,B119,92,202012
1523,B120,0,202012
1524,B121,0,202012
1525,B122,0,202012
1526,B123,0,202012
1527,B124,0,202012
1528,B125,0,202012
1529,B126,0,202012
1530,B127,0,202012
1531,B128,0,202012
1532,B129,0,202012
1533,B130,0,202012
1534,B131,0,202012
1535,B132,0,202012
1536,B133,0,202012
1537,B134,0,202012
1538,B135,0,202012
1539,B136,213,202012
1540,B137,58,202012
1541,B138,0,202012
1542,B139,564,202012
1543,B140,163,202012
1544,B141,1354,202012
1545,B142,402,202012
1546,B143,34,202012
1547,B146,0,202012
1548,B147,16,202012
1549,B152,576,202012
1550,B153,81,202012
1551,B154,0,202012
1552,B155,0,202012
1553,B156,42,202012
1554,B157,0,202012
1555,B158,191,202012
1556,B159,310,202012
1557,B160,0,202012
1558,B161,0,202012
1559,B162,0,202012
1560,B163,0,202012
1561,B164,0,202012
1562,B165,0,202012
1563,B166,0,202012
1564,B167,0,202012
1565,B168,345,202012
1566,B169,0,202012
1567,B170,0,202012
1568,B171,0,202012
1569,B172,0,202012
1570,B173,0,202012
1571,B174,0,202012
1572,B175,0,202012
1573,B176,0,202012
1574,B177,0,202012
1575,B178,69,202012
1576,B179,0,202012
1577,B180,218,202012
1578,B182,0,202012
1579,B185,138,202012
1580,B186,27,202012
1581,B188,133,202012
1582,B189,0,202012
1583,B190,130,202012
1584,B195,90,202012
1585,B198,17,202012
1586,B199,17,202012
1587,B208,1104,202012
1588,B225,444,202012
1589,B254,100,202012
1590,B256,24,202012
1591,B266,92,202012
1592,B267,32,202012
1593,B275,187,202012
1594,B283,0,202012
1595,B288,0,202012
1596,B296,471,202012
1597,B388,10,202012
1598,B390,106,202012
1599,B432,17,202012
1600,B453,0,202012
1601,B462,236,202012
1602,B469,23,202012
1603,B471,366,202012
1604,B478,179,202012
1605,B479,157,202012
1606,B488,0,202012
1607,B490,0,202012
1608,B626,285,202012
1609,B627,18,202012
1610,B694,419,202012
1611,B716,93,202012
1612,B717,0,202012
1613,B725,0,202012
1614,B729,340,202012
1615,B739,0,202012
1616,B740,0,202012
1617,B741,0,202012
1618,B742,0,202012
1619,B743,0,202012
1620,B744,0,202012
1621,B745,140,202012
1622,B746,0,202012
1623,B749,0,202012
1624,B750,4,202012
1625,B752,28,202012
1626,B753,3,202012
1627,B765,0,202012
1628,B766,57,202012
1629,B777,326,202012
1630,B778,0,202012
1631,B779,0,202012
1632,B780,0,202012
1633,B781,0,202012
1634,B782,0,202012
1635,B783,0,202012
1636,B784,0,202012
1637,B785,198,202012
1638,B786,0,202012
1639,B787,0,202012
1640,B788,1335,202012
1641,B789,0,202012
1642,B790,0,202012
1643,B791,0,202012
1644,B792,0,202012
1645,B793,0,202012
1646,B794,0,202012
1647,B795,21,202012
1648,B796,0,202012
1649,B797,0,202012
1650,B798,0,202012
1651,B799,0,202012
1652,B800,0,202012
1653,B801,0,202012
1654,B802,0,202012
1655,B806,13,202012
1656,B807,0,202012
1657,B808,0,202012
1658,B809,648,202012
1659,B810,354,202012
1660,B811,0,202012
1661,B812,306,202012
1662,B813,842,202012
1663,B814,469,202012
1664,B815,404,202012
1665,B816,0,202012
1666,B817,0,202012
1667,B818,0,202012
1668,B819,0,202012
1669,B820,0,202012
1670,B821,0,202012
1671,B822,0,202012
1672,B823,0,202012
1673,B824,0,202012
1674,B825,320,202012
1675,B826,0,202012
1676,B827,0,202012
1677,B828,0,202012
1678,B829,0,202012
1679,B830,0,202012
1680,B831,0,202012
1681,B832,0,202012
1682,B833,0,202012
1683,B834,0,202012
1684,B835,123,202012
1685,B836,82,202012
1686,B837,0,202012
1687,B838,0,202012
1688,B844,0,202012
1689,B845,0,202012
1690,B846,0,202012
1691,B849,32,202012
1692,B850,0,202012
1693,B851,0,202012
1694,B918,1533,202012
1695,B919,1114,202012
1696,B920,1200,202012
1697,B924,810,202012
1698,B925,437,202012
1699,B928,202,202012
1700,B930,0,202012
1701,B931,0,202012
1702,B933,0,202012
1703,B934,0,202012
1704,B935,0,202012
1705,B936,0,202012
1706,B937,0,202012
1707,B938,0,202012
1708,B939,0,202012
1709,B940,0,202012
1710,B941,0,202012
1711,B942,0,202012
1712,B943,0,202012
1713,B944,0,202012
1714,B945,0,202012
1715,B946,349,202012
1716,B950,0,202012
1717,B952,0,202012
1718,B953,0,202012
1719,B954,85,202012
1720,B956,0,202012
1721,B957,0,202012
1722,B960,42,202012
1723,B961,0,202012
1724,B962,0,202012
1725,B963,210,202012
1726,B964,345,202012
1727,B965,327,202012
1728,B966,175,202012
1729,B967,187,202012
1730,B968,0,202012
1731,B969,0,202012
1732,B970,0,202012
1733,B971,0,202012
1734,B972,0,202012
1735,B973,0,202012
1736,B974,0,202012
1737,B975,0,202012
1738,B976,0,202012
1739,B977,0,202012
1740,B979,0,202012
1741,B980,0,202012
1742,B981,0,202012
1743,B982,0,202012
1744,B983,489,202012
1745,B984,0,202012
1746,B985,0,202012
1747,B986,0,202012
1748,B987,606,202012
1749,B988,818,202012
1750,B989,618,202012
1751,B990,221,202012
1752,B992,0,202012
1753,B993,138,202012
1754,B994,303,202012
1755,B995,0,202012
1756,B996,0,202012
1757,B997,0,202012
1758,B998,0,202012
1759,B999,0,202012
1760,B1000,0,202012
1761,B1002,0,202012
1762,B1003,0,202012
1763,B1004,0,202012
1764,B1005,363,202012
1765,B1006,0,202012
1766,B1007,668,202012
1767,B1008,0,202012
1768,B1009,0,202012
1769,B1010,0,202012
1770,B1011,0,202012
1771,B1012,356,202012
1772,B1013,0,202012
1773,B1014,2784,202012
1774,B1015,0,202012
1775,B1016,0,202012
1776,B1017,0,202012
1777,B1018,1628,202012
1778,B1019,0,202012
1779,B1020,0,202012
1780,B1021,0,202012
1781,B1022,0,202012
1782,B1023,0,202012
1783,B1024,0,202012
1784,B1025,0,202012
1785,B1026,0,202012
1786,B1027,0,202012
1787,B1028,0,202012
1788,B1029,0,202012
1789,B1030,0,202012
1790,B1031,0,202012
1791,B1032,0,202012
1792,B1033,1809,202012
1793,B1034,0,202012
1794,B1035,0,202012
1795,B1036,0,202012
1796,B1037,0,202012
1797,B1038,0,202012
1798,B1039,0,202012
1799,B1040,0,202012
1800,B1041,0,202012
1801,B1042,0,202012
1802,B1043,0,202012
1803,B1044,0,202012
1804,B1045,0,202012
1805,B1046,0,202012
1806,B1047,0,202012
1807,B1048,0,202012
1808,B1049,0,202012
1809,B1050,0,202012
1810,B1051,0,202012
1811,B1052,0,202012
1812,B1053,0,202012
1813,B1054,0,202012
1814,B1055,0,202012
1815,B1056,0,202012
1816,B3,0,202101
1817,B4,0,202101
1818,B5,0,202101
1819,B6,0,202101
1820,B7,0,202101
1821,B8,0,202101
1822,B9,0,202101
1823,B10,0,202101
1824,B11,0,202101
1825,B12,0,202101
1826,B13,0,202101
1827,B14,0,202101
1828,B15,0,202101
1829,B16,0,202101
1830,B17,0,202101
1831,B18,0,202101
1832,B19,0,202101
1833,B20,0,202101
1834,B25,0,202101
1835,B27,0,202101
1836,B30,0,202101
1837,B54,33,202101
1838,B60,111,202101
1839,B63,375,202101
1840,B64,139,202101
1841,B65,46,202101
1842,B66,17,202101
1843,B67,0,202101
1844,B69,42,202101
1845,B70,99,202101
1846,B71,9,202101
1847,B72,26,202101
1848,B73,110,202101
1849,B74,0,202101
1850,B75,5,202101
1851,B76,0,202101
1852,B77,128,202101
1853,B78,0,202101
1854,B81,0,202101
1855,B83,1,202101
1856,B85,167,202101
1857,B86,0,202101
1858,B88,0,202101
1859,B89,0,202101
1860,B90,0,202101
1861,B91,0,202101
1862,B92,0,202101
1863,B93,0,202101
1864,B94,254,202101
1865,B95,0,202101
1866,B96,0,202101
1867,B97,48,202101
1868,B98,814,202101
1869,B99,311,202101
1870,B100,0,202101
1871,B101,0,202101
1872,B102,0,202101
1873,B103,106,202101
1874,B104,0,202101
1875,B105,0,202101
1876,B106,122,202101
1877,B107,0,202101
1878,B108,0,202101
1879,B113,0,202101
1880,B114,36,202101
1881,B115,0,202101
1882,B116,18,202101
1883,B117,0,202101
1884,B118,31,202101
1885,B119,22,202101
1886,B120,0,202101
1887,B121,0,202101
1888,B122,0,202101
1889,B123,0,202101
1890,B124,0,202101
1891,B125,0,202101
1892,B126,0,202101
1893,B127,0,202101
1894,B128,0,202101
1895,B129,0,202101
1896,B130,0,202101
1897,B131,0,202101
1898,B132,0,202101
1899,B133,0,202101
1900,B134,0,202101
1901,B135,0,202101
1902,B136,276,202101
1903,B137,55,202101
1904,B138,0,202101
1905,B139,568,202101
1906,B140,297,202101
1907,B141,192,202101
1908,B142,483,202101
1909,B143,41,202101
1910,B146,0,202101
1911,B147,26,202101
1912,B152,479,202101
1913,B153,67,202101
1914,B154,0,202101
1915,B155,0,202101
1916,B156,115,202101
1917,B157,0,202101
1918,B158,100,202101
1919,B159,260,202101
1920,B160,0,202101
1921,B161,0,202101
1922,B162,0,202101
1923,B163,0,202101
1924,B164,0,202101
1925,B165,0,202101
1926,B166,0,202101
1927,B167,0,202101
1928,B168,61,202101
1929,B169,0,202101
1930,B170,0,202101
1931,B171,0,202101
1932,B172,0,202101
1933,B173,0,202101
1934,B174,0,202101
1935,B175,0,202101
1936,B176,0,202101
1937,B177,0,202101
1938,B178,81,202101
1939,B179,0,202101
1940,B180,183,202101
1941,B182,0,202101
1942,B185,141,202101
1943,B186,24,202101
1944,B188,104,202101
1945,B189,0,202101
1946,B190,113,202101
1947,B195,53,202101
1948,B198,22,202101
1949,B199,10,202101
1950,B208,930,202101
1951,B225,474,202101
1952,B254,66,202101
1953,B256,8,202101
1954,B266,57,202101
1955,B267,36,202101
1956,B275,224,202101
1957,B283,0,202101
1958,B288,0,202101
1959,B296,292,202101
1960,B388,67,202101
1961,B390,153,202101
1962,B432,6,202101
1963,B453,0,202101
1964,B462,191,202101
1965,B469,15,202101
1966,B471,307,202101
1967,B478,99,202101
1968,B479,60,202101
1969,B488,4,202101
1970,B490,0,202101
1971,B626,125,202101
1972,B627,19,202101
1973,B694,233,202101
1974,B716,78,202101
1975,B717,0,202101
1976,B725,0,202101
1977,B729,0,202101
1978,B739,0,202101
1979,B740,0,202101
1980,B741,0,202101
1981,B742,0,202101
1982,B743,0,202101
1983,B744,0,202101
1984,B745,101,202101
1985,B746,0,202101
1986,B749,3,202101
1987,B750,25,202101
1988,B752,27,202101
1989,B753,27,202101
1990,B765,0,202101
1991,B766,19,202101
1992,B777,126,202101
1993,B778,0,202101
1994,B779,0,202101
1995,B780,0,202101
1996,B781,0,202101
1997,B782,0,202101
1998,B783,0,202101
1999,B784,0,202101
2000,B785,257,202101
2001,B786,0,202101
2002,B787,0,202101
2003,B788,1469,202101
2004,B789,0,202101
2005,B790,0,202101
2006,B791,0,202101
2007,B792,0,202101
2008,B793,0,202101
2009,B794,0,202101
2010,B795,25,202101
2011,B796,0,202101
2012,B797,0,202101
2013,B798,0,202101
2014,B799,0,202101
2015,B800,0,202101
2016,B801,0,202101
2017,B802,0,202101
2018,B806,27,202101
2019,B807,0,202101
2020,B808,0,202101
2021,B809,189,202101
2022,B810,56,202101
2023,B811,0,202101
2024,B812,68,202101
2025,B813,111,202101
2026,B814,552,202101
2027,B815,562,202101
2028,B816,0,202101
2029,B817,0,202101
2030,B818,0,202101
2031,B819,0,202101
2032,B820,0,202101
2033,B821,0,202101
2034,B822,0,202101
2035,B823,0,202101
2036,B824,0,202101
2037,B825,316,202101
2038,B826,0,202101
2039,B827,0,202101
2040,B828,0,202101
2041,B829,0,202101
2042,B830,0,202101
2043,B831,0,202101
2044,B832,0,202101
2045,B833,0,202101
2046,B834,0,202101
2047,B835,194,202101
2048,B836,106,202101
2049,B837,0,202101
2050,B838,0,202101
2051,B844,0,202101
2052,B845,0,202101
2053,B846,0,202101
2054,B849,14,202101
2055,B850,0,202101
2056,B851,0,202101
2057,B918,90,202101
2058,B919,260,202101
2059,B920,260,202101
2060,B924,130,202101
2061,B925,190,202101
2062,B928,163,202101
2063,B930,0,202101
2064,B931,0,202101
2065,B933,0,202101
2066,B934,0,202101
2067,B935,0,202101
2068,B936,0,202101
2069,B937,0,202101
2070,B938,0,202101
2071,B939,0,202101
2072,B940,0,202101
2073,B941,0,202101
2074,B942,0,202101
2075,B943,0,202101
2076,B944,0,202101
2077,B945,0,202101
2078,B946,177,202101
2079,B950,0,202101
2080,B952,0,202101
2081,B953,0,202101
2082,B954,162,202101
2083,B956,0,202101
2084,B957,0,202101
2085,B960,114,202101
2086,B961,0,202101
2087,B962,0,202101
2088,B963,220,202101
2089,B964,235,202101
2090,B965,204,202101
2091,B966,128,202101
2092,B967,120,202101
2093,B968,0,202101
2094,B969,0,202101
2095,B970,0,202101
2096,B971,0,202101
2097,B972,0,202101
2098,B973,0,202101
2099,B974,0,202101
2100,B975,5,202101
2101,B976,13,202101
2102,B977,0,202101
2103,B979,0,202101
2104,B980,0,202101
2105,B981,0,202101
2106,B982,0,202101
2107,B983,496,202101
2108,B984,0,202101
2109,B985,0,202101
2110,B986,0,202101
2111,B987,199,202101
2112,B988,344,202101
2113,B989,361,202101
2114,B990,283,202101
2115,B992,0,202101
2116,B993,111,202101
2117,B994,408,202101
2118,B995,0,202101
2119,B996,0,202101
2120,B997,0,202101
2121,B998,0,202101
2122,B999,0,202101
2123,B1000,62,202101
2124,B1002,0,202101
2125,B1003,0,202101
2126,B1004,0,202101
2127,B1005,128,202101
2128,B1006,0,202101
2129,B1007,43,202101
2130,B1008,0,202101
2131,B1009,0,202101
2132,B1010,0,202101
2133,B1011,0,202101
2134,B1012,463,202101
2135,B1013,0,202101
2136,B1014,2217,202101
2137,B1015,0,202101
2138,B1016,0,202101
2139,B1017,0,202101
2140,B1018,1076,202101
2141,B1019,0,202101
2142,B1020,0,202101
2143,B1021,0,202101
2144,B1022,0,202101
2145,B1023,0,202101
2146,B1024,0,202101
2147,B1025,0,202101
2148,B1026,0,202101
2149,B1027,0,202101
2150,B1028,0,202101
2151,B1029,0,202101
2152,B1030,0,202101
2153,B1031,0,202101
2154,B1032,0,202101
2155,B1033,2697,202101
2156,B1034,0,202101
2157,B1035,0,202101
2158,B1036,0,202101
2159,B1037,0,202101
2160,B1038,0,202101
2161,B1039,0,202101
2162,B1040,0,202101
2163,B1041,0,202101
2164,B1042,0,202101
2165,B1043,0,202101
2166,B1044,0,202101
2167,B1045,0,202101
2168,B1046,0,202101
2169,B1047,0,202101
2170,B1048,0,202101
2171,B1049,0,202101
2172,B1050,0,202101
2173,B1051,0,202101
2174,B1052,0,202101
2175,B1053,0,202101
2176,B1054,0,202101
2177,B1055,0,202101
2178,B1056,0,202101
2179,B3,0,202102
2180,B4,0,202102
2181,B5,0,202102
2182,B6,0,202102
2183,B7,0,202102
2184,B8,0,202102
2185,B9,0,202102
2186,B10,0,202102
2187,B11,0,202102
2188,B12,0,202102
2189,B13,0,202102
2190,B14,0,202102
2191,B15,0,202102
2192,B16,0,202102
2193,B17,0,202102
2194,B18,0,202102
2195,B19,0,202102
2196,B20,0,202102
2197,B25,0,202102
2198,B27,0,202102
2199,B30,0,202102
2200,B54,57,202102
2201,B60,35,202102
2202,B63,343,202102
2203,B64,15,202102
2204,B65,6,202102
2205,B66,8,202102
2206,B67,0,202102
2207,B69,21,202102
2208,B70,106,202102
2209,B71,11,202102
2210,B72,20,202102
2211,B73,116,202102
2212,B74,0,202102
2213,B75,4,202102
2214,B76,0,202102
2215,B77,63,202102
2216,B78,0,202102
2217,B81,0,202102
2218,B83,0,202102
2219,B85,55,202102
2220,B86,0,202102
2221,B88,0,202102
2222,B89,0,202102
2223,B90,0,202102
2224,B91,0,202102
2225,B92,0,202102
2226,B93,0,202102
2227,B94,36,202102
2228,B95,0,202102
2229,B96,0,202102
2230,B97,163,202102
2231,B98,886,202102
2232,B99,214,202102
2233,B100,0,202102
2234,B101,0,202102
2235,B102,0,202102
2236,B103,86,202102
2237,B104,0,202102
2238,B105,0,202102
2239,B106,39,202102
2240,B107,0,202102
2241,B108,0,202102
2242,B113,0,202102
2243,B114,69,202102
2244,B115,0,202102
2245,B116,68,202102
2246,B117,0,202102
2247,B118,109,202102
2248,B119,74,202102
2249,B120,0,202102
2250,B121,0,202102
2251,B122,0,202102
2252,B123,0,202102
2253,B124,0,202102
2254,B125,0,202102
2255,B126,0,202102
2256,B127,0,202102
2257,B128,0,202102
2258,B129,0,202102
2259,B130,0,202102
2260,B131,0,202102
2261,B132,0,202102
